entity_type,entity_value,id_articles_nite,score
MISC,Ers,153,0.6307
PER,Jim,153,0.9997
PER,"Grand Dad"" Nunnelly",153,0.9893
ORG,Kansas City Chiefs,153,0.9994
ORG,Arizona Cardinals,153,0.9931
ORG,Kctv 5,153,0.9457
ORG,Lloyd Greenfield,153,0.8429
MISC,Night Footballers,153,0.5516
PER,Robert Lee Allen,153,0.9998
PER,Charles Booker,153,0.9998
PER,Ed West,153,0.9998
PER,Carl Clark,153,0.9998
PER,Ike,153,0.9999
ORG,Dallas,153,0.9389
ORG,Washington,153,0.5436
ORG,Chiefs,153,0.9989
ORG,Washington Redskins,153,0.9989
PER,Cheaps,153,0.4832
MISC,Super Bowl,153,0.8525
PER,Marty Schottenheimer,153,0.9997
LOC,Arrowhead,153,0.9923
PER,Priest Holmes,153,0.9997
PER,Tony Richardson,153,0.9998
PER,Ike Gardner,153,0.9988
PER,Priest Holmes,153,0.9998
MISC,Chief,153,0.5244
MISC,American Conference,153,0.9824
PER,Robert Lee Allen,153,0.9999
PER,Jim “Grand Dad,154,0.7994
PER,Nunnelly,154,0.9648
ORG,Indianapolis Colts,154,0.9984
ORG,Kansas City Chiefs,154,0.8406
ORG,Espn,154,0.9901
PER,Ollie Hubbard,154,0.9997
PER,Ollie Hubbard,154,0.9997
PER,Ollie Hubbard,154,0.9776
ORG,Chiefs,154,0.998
ORG,Chiefs,154,0.9977
PER,Trent Green,154,0.9996
ORG,Kansas City,154,0.8971
ORG,San Diego Chargers,154,0.9366
ORG,Kctv 5,154,0.8502
PER,Jim “Grand Dad,155,0.8611
PER,Nunnelly,155,0.9995
MISC,Ncaa,155,0.9965
PER,Charles Allen Paul Booker Carl Clark Ike Gardner,155,0.9998
LOC,Kansas,155,0.6557
LOC,Syracuse Kansas,155,0.7531
LOC,Texas Kansas,155,0.7716
LOC,Texas,155,0.7654
ORG,Marquette,155,0.8299
LOC,Texas Kansas Texas Texas,155,0.8523
PER,Lloyd Greenfield Ollie Hubbard Jim Nunnelly Ed West,155,0.9997
LOC,Kansas,155,0.7558
LOC,Texas Kansas,155,0.8726
LOC,Texas,155,0.8479
ORG,Marquette,155,0.8498
LOC,Syracuse Kansas,155,0.6638
LOC,Texas Kansas Kansas Syracuse Kansas,155,0.7831
PER,Bubba Cleaver Jon Gray,155,0.9995
LOC,Kansas,155,0.7115
LOC,Syracuse Kansas,155,0.7885
LOC,Syracuse Kansas Kansas,155,0.7682
ORG,Jayhawkers,155,0.7375
MISC,Big 12,155,0.9262
MISC,Big 12,155,0.9897
PER,Roy Williams,155,0.9997
LOC,North Carolina,155,0.6663
ORG,Tar Heels,155,0.9962
PER,Roy,155,0.9994
ORG,Duke,155,0.879
PER,Coach K,155,0.9955
PER,Roy,155,0.9995
LOC,Kansas,155,0.6368
LOC,North Carolina,155,0.8413
PER,Roy,155,0.9989
PER,Roy,155,0.9996
LOC,East,155,0.501
LOC,Syracuse,155,0.7293
PER,Jim,156,0.9997
PER,Grand Dad,156,0.992
PER,Nunnelly,156,0.9997
PER,Charles Allen,156,0.9998
ORG,Chiefs,156,0.9984
PER,Paul Booker,156,0.9998
ORG,Denver,156,0.9965
PER,Carl Clark,156,0.9998
ORG,Chiefs,156,0.9986
PER,Bubba Cleaver,156,0.9997
ORG,Chiefs,156,0.9989
PER,Ike Gardner,156,0.9995
ORG,Denver,156,0.9971
ORG,Chiefs,156,0.9978
PER,Lloyd Greenfield,156,0.9997
ORG,Chiefs,156,0.9986
PER,Ollie Hubbard,156,0.9997
ORG,Chiefs,156,0.9988
PER,Jim Nunnelly,156,0.9997
ORG,Chiefs,156,0.9986
PER,Tynes,156,0.9993
PER,Ed West,156,0.9996
ORG,Chiefs,156,0.9985
PER,Robert Lee Allen,156,0.9998
ORG,Chiefs,156,0.9988
ORG,Chiefs,156,0.9982
ORG,Kansas City Chiefs,156,0.9974
ORG,Denver Broncos,156,0.9963
ORG,Espn,156,0.9813
ORG,Channel 9,156,0.8859
ORG,Chiefs,156,0.9978
ORG,Chiefs,156,0.9982
ORG,Chiefs,156,0.9984
ORG,Denver Broncos,156,0.9976
ORG,Chiefs,156,0.9979
MISC,National Football League,156,0.9825
ORG,Chiefs,156,0.9969
PER,Boerigter,156,0.9997
PER,Johnnie Morton,156,0.9997
ORG,Chiefs,156,0.9983
ORG,Chiefs,156,0.9978
PER,Tony Gonzalez,156,0.9997
PER,Eddie Kenniston,156,0.9998
ORG,Chiefs,156,0.995
PER,Dante Hall,156,0.9995
LOC,Denver,156,0.5568
ORG,Chiefs,156,0.9965
PER,Larry Johnson,156,0.9998
PER,Priest Holmes,156,0.9997
ORG,Chiefs,156,0.9985
PER,Jim,157,0.9997
PER,Grand Dad,157,0.9799
PER,Nunnelly,157,0.9996
ORG,Kansas City Chiefs,157,0.9986
ORG,Cleveland Browns,157,0.9977
ORG,Kctv,157,0.9488
PER,Charles Allen,157,0.9999
PER,Brown Bomber,157,0.8406
PER,Paul Booker,157,0.9999
PER,Carl Clark,157,0.9999
PER,Johnson,157,0.9995
PER,Bubba Cleaver,157,0.9996
ORG,Chiefs,157,0.9989
PER,Ike “Centankerous,157,0.9906
PER,Gardner,157,0.9962
PER,Lloyd Greenfield,157,0.9997
PER,Ollie Hubbard,157,0.9998
PER,Jim Nunnelly,157,0.9997
PER,Johnson,157,0.9993
PER,Parker,157,0.9997
PER,Ed West,157,0.9997
MISC,French,157,0.9994
ORG,Kansas City Chiefs,157,0.9899
ORG,Chiefs,157,0.9985
ORG,Chiefs,157,0.9985
PER,Priest Holmes,157,0.9997
PER,Booker,157,0.9997
PER,Carolyn,157,0.9996
LOC,Little Rock,157,0.9918
PER,Wilson,157,0.9715
PER,Larry Johnson,157,0.9996
PER,Ladainian Thompson,157,0.9992
MISC,Nfl Most Valuable Player,157,0.9588
ORG,San Diego,157,0.9848
ORG,Chiefs,157,0.9983
PER,Samie Parker,157,0.9998
LOC,Cleveland,157,0.9502
PER,Kennison,157,0.9997
ORG,Cleveland Browns,157,0.9966
PER,Samie,157,0.9996
ORG,Monday Nite,158,0.6122
ORG,Ers,158,0.4638
PER,"Isaac ""Ike"" Gardner Sr",158,0.9981
ORG,Denver Broncos,158,0.9977
ORG,Kansas City Chiefs,158,0.7823
ORG,Kctv 5,158,0.945
ORG,Monday Nite,158,0.5813
ORG,Ers,158,0.3909
PER,Charles Allen,158,0.9998
PER,Granddad,158,0.9967
PER,Nunnelly,158,0.9986
PER,Dick Vermeil,158,0.9997
ORG,Monday Nit,158,0.4349
PER,Trent Green,158,0.9996
PER,Vermeil,158,0.9997
PER,Green,158,0.9997
PER,Carl Peterson,158,0.9997
PER,Vermeil,158,0.9995
LOC,Kansas City,158,0.9979
PER,Jim “Grand Dad,159,0.8298
PER,Nunnelly,159,0.9524
ORG,Kansas City Chiefs,159,0.9974
ORG,Chicago Bears,159,0.907
ORG,Kcfx,159,0.9237
ORG,Kansas City Chiefs,159,0.9937
PER,Dale Carter,159,0.9998
LOC,Denver,159,0.5733
PER,Mighty Mouse,159,0.9974
PER,Mcmillian,159,0.9995
PER,Derrick Thomas,159,0.9996
MISC,Pro Bowl,159,0.9972
PER,Marvcus Patton,159,0.9994
PER,Donnie Edwards,159,0.9997
PER,Grbac,159,0.9998
PER,Medicare,159,0.9977
PER,Moon,159,0.7836
PER,Shehee,159,0.9987
PER,Cloud,159,0.9996
PER,Anders,159,0.9997
PER,Morris,159,0.9996
PER,Sammie Sosa,159,0.9996
ORG,Chicago Cubs,159,0.9977
PER,Mark Mcgwire,159,0.9997
PER,Sosa,159,0.9993
MISC,Major League,159,0.9991
LOC,Chicago,159,0.934
ORG,Chiefs,159,0.999
PER,Jim,160,0.9993
PER,"Grand Dad"" Nunnelly",160,0.9326
ORG,Kansas City Chiefs,160,0.9991
ORG,Miami Dolphins,160,0.9974
ORG,Kctv 5,160,0.9475
ORG,Chiefs,160,0.9983
ORG,Chiefs,160,0.9981
LOC,Miami,160,0.9919
PER,Rickey Williams,160,0.9997
ORG,Dolphins,160,0.9983
ORG,Chiefs,160,0.9982
ORG,Chiefs,160,0.9982
PER,Derrick Johnson,160,0.9998
PER,Jared Allen,160,0.9997
PER,Derrick Thomas,160,0.9995
PER,Priest Holmes,160,0.9994
ORG,Chiefs,160,0.9967
MISC,Arkansas,160,0.524
PER,Carol Booker,160,0.9997
PER,Paul,160,0.9997
ORG,Chiefs,160,0.998
ORG,Chiefs,160,0.9978
PER,Carol Booker,160,0.9996
ORG,Chiefs,160,0.9984
ORG,Dolphins,160,0.9989
PER,Jim,161,0.9991
PER,Grand Dad,161,0.8998
PER,Nunnelly,161,0.9994
ORG,Kansas City Chiefs,161,0.9989
ORG,San Diego Chargers,161,0.9611
ORG,Kctv 5,161,0.9565
PER,Jim Nunnelly,161,0.9965
ORG,Chiefs,161,0.9986
PER,Jim Nunnelly,161,0.9993
ORG,Chiefs,161,0.9978
ORG,Chiefs,161,0.9972
PER,Alexander,161,0.999
PER,Thomas,161,0.9989
PER,Snoop Minnis,161,0.9996
LOC,Kansas City,161,0.982
ORG,Chiefs,161,0.9967
PER,Jim,162,0.9995
PER,"Grand Dad"" Nunnelly",162,0.9615
ORG,Arizona Cardinals,162,0.999
ORG,Kansas City Chiefs,162,0.9973
ORG,Kctv 5,162,0.9259
PER,Cleaver,162,0.9972
ORG,Chiefs,162,0.9991
ORG,Arizona,162,0.9601
LOC,James United,162,0.7501
ORG,Methodist,162,0.6011
PER,Ike,162,0.9997
PER,Carl,162,0.9996
PER,Bubba Cleaver,162,0.9989
ORG,Chiefs,162,0.9926
PER,Cleaver,162,0.9983
ORG,Chiefs,162,0.9981
PER,Carl Peterson,162,0.9997
ORG,Chiefs,162,0.9989
PER,Cleaver,162,0.9986
PER,Dianne,162,0.9997
LOC,Tokyo,162,0.9979
ORG,Chiefs,162,0.9988
ORG,Chiefs,162,0.9959
LOC,James,162,0.9512
ORG,Chiefs,162,0.9975
LOC,St. James,162,0.9055
LOC,St. James,162,0.8209
LOC,Washington,162,0.9974
MISC,National Day Of Prayer,162,0.9472
LOC,St. James,162,0.9042
ORG,Chiefs,162,0.9986
LOC,St. James,162,0.9581
ORG,Chiefs,162,0.9988
ORG,Chiefs,162,0.999
ORG,San Francisco,162,0.9708
PER,T'Amba,162,0.9966
ORG,Rugrats,162,0.9969
ORG,Cardinals,162,0.9979
ORG,Pittsburg,162,0.9911
ORG,Chiefs,162,0.9981
PER,Cleaver,162,0.9982
ORG,Chiefs,162,0.9986
ORG,Pittsburg,162,0.9895
ORG,Arizona,162,0.9142
ORG,K C,162,0.9967
ORG,Arizona,162,0.9901
LOC,James,162,0.8012
ORG,Priceless,162,0.6426
MISC,African American,162,0.9975
MISC,Nfl,162,0.8307
ORG,Monday Night Football Group,163,0.8729
ORG,Move,163,0.7313
LOC,Louis,163,0.9625
ORG,St. Louis Monday,163,0.7524
ORG,Nite Football Group,163,0.9973
LOC,Kansas City,163,0.9491
LOC,Kansas Ci,163,0.5324
ORG,Monday Nite Football,163,0.6508
MISC,Governor'S Quainted,163,0.9931
MISC,Fri- Cup Weekend,163,0.9882
PER,Paul,163,0.9978
PER,Carolyn Booker,163,0.9981
ORG,Chiefs-Cardinal,163,0.8641
ORG,Paul,163,0.608
ORG,Carolyn,163,0.8185
LOC,St. Held,163,0.8891
LOC,Louis,163,0.9494
LOC,Kansas City,163,0.9831
LOC,Louis,163,0.98
LOC,Plaza Iii,163,0.9344
LOC,Arrowhead Stadium,163,0.9868
MISC,Governor'S Cup Game,163,0.9962
LOC,Louis,163,0.5614
ORG,Kansas City,163,0.828
LOC,Louis,163,0.9682
LOC,Louis,163,0.801
ORG,Pen,163,0.5615
ORG,"Raine Head, Howard And Posefully",163,0.9265
PER,Eddie,163,0.9993
PER,Celeste Kathy,163,0.9972
PER,Stewart,163,0.9986
PER,Alver,163,0.9892
PER,Ship,163,0.8603
PER,West,163,0.4345
PER,Watson,163,0.8668
PER,Reginald,163,0.9359
ORG,Sored,163,0.4626
PER,Mackie Joseph,163,0.9962
PER,Fred,163,0.9969
MISC,New Year'S Eve,163,0.9289
PER,Juanita Thomas,163,0.9923
MISC,Ladies Day,163,0.8324
PER,Diane Thomas,163,0.9944
ORG,Kansas City,163,0.8271
LOC,Louis,163,0.9899
LOC,West,163,0.7714
LOC,Louis,163,0.9838
PER,Lloyd,163,0.9997
PER,Betty Mcner,163,0.999
PER,Edward,163,0.9997
PER,Lor,163,0.999
ORG,Monday Nite,164,0.6445
ORG,Ers,164,0.4301
MISC,Super Bowl,164,0.9947
MISC,Super Bowl Xix,164,0.9924
ORG,Miami,164,0.9511
PER,Dan Marino,164,0.9999
LOC,San Francisco,164,0.9965
MISC,National Football Conference Forty-Niners,164,0.6788
PER,Carl,164,0.9999
PER,Marylynn Clark,164,0.9997
PER,Vee Maxey,164,0.9998
PER,Big Ike Gardner,164,0.9996
PER,Paul,164,0.9997
PER,Carolyn Booker,164,0.9996
PER,Edna Brannock,164,0.9998
PER,Tom Brown,164,0.9998
PER,James Nunnelly,164,0.9998
PER,Ollie Hubbard,164,0.9998
PER,Ed West,164,0.9998
PER,Charles Allen,164,0.9998
ORG,Dds,164,0.6956
PER,Jerry Price,164,0.9996
PER,Ashley,164,0.9986
PER,Montana,164,0.9993
PER,Wendell Tyler,164,0.9999
PER,Roger Craig,164,0.9999
PER,Eric Wright,164,0.9999
PER,Jim Nunnelly,164,0.9985
ORG,Monday Nite Footballers,164,0.7321
ORG,Monday Nite Footballers,164,0.7485
ORG,Monday Nite Footballers,164,0.6392
ORG,San,164,0.5123
LOC,Francisco,164,0.5129
PER,Charles Allen,164,0.9998
ORG,Dds,164,0.6254
PER,Paul Booker,164,0.9998
PER,Tom Brown,164,0.9998
PER,Carl Clark,164,0.9998
PER,Ollie Hubbard,164,0.9998
PER,Ed West,164,0.9998
PER,Big Ike Gardner,164,0.9996
PER,Jim Nunnelly,164,0.9997
ORG,Miami,164,0.7455
PER,Paula,164,0.9997
PER,Carolyn Booker,164,0.9996
MISC,Super Bowl Xix,164,0.9953
PER,Roger Craig,164,0.9999
PER,Wendell Tyler,164,0.9999
PER,Joe Montana,164,0.9999
PER,Craig,164,0.9998
PER,Tyler,164,0.9998
PER,Roger Craig,164,0.9999
PER,Wendell Tyler,164,0.9999
PER,Joe Montana. Craig,164,0.9982
PER,Tyler,164,0.9997
PER,Don Shula,164,0.9997
PER,Reggie Roby,164,0.9999
ORG,Miami,164,0.8378
PER,Roby,164,0.9997
PER,Don Shula,164,0.9997
PER,Reggie Roby,164,0.9999
ORG,Miami,164,0.8284
PER,Roby,164,0.9997
PER,Dan Marino,164,0.9999
ORG,Miami,164,0.9528
MISC,Nfl,164,0.936
LOC,San Francisco,164,0.828
PER,Marino,164,0.9994
PER,Clark,164,0.9396
PER,Ollie Hubbard,164,0.9783
PER,Paul Booker,164,0.9641
ORG,Allen,164,0.6654
ORG,Allen,164,0.6875
PER,Paul,164,0.9997
PER,Carolyn Booker,164,0.9995
MISC,Super,164,0.7062
PER,Paul,164,0.9996
PER,Carolyn Booker,164,0.9993
MISC,Super,164,0.6812
PER,Walter Livingston,164,0.9994
ORG,Monday Nite Football Group,164,0.9986
PER,Walter Livingston,164,0.9995
ORG,Monday Nite Football Group,164,0.9984
ORG,Monday Nite,165,0.4574
ORG,Ers,165,0.4634
PER,Jim Nunnelly,165,0.9995
MISC,Super Bowl Xx,165,0.9942
ORG,Miami,165,0.8843
ORG,New England,165,0.914
MISC,Afc,165,0.9561
ORG,Chicago,165,0.7378
ORG,Los Angeles,165,0.809
MISC,Nfc,165,0.9724
LOC,Chicago,165,0.5374
ORG,Miami,165,0.5321
PER,C. Ashley,165,0.9959
ORG,Miami,165,0.7101
ORG,Chicago,165,0.6351
ORG,La Rams,165,0.9967
MISC,Nfl,165,0.9912
MISC,Iter,165,0.2764
ORG,New England,165,0.9551
MISC,Afc,165,0.9878
ORG,Patriots,165,0.9946
PER,Tom Brown,165,0.9998
PER,Paul Booker,165,0.9998
PER,Jerry Price,165,0.9994
PER,Ed West,165,0.9998
MISC,Super Bowl Xx,165,0.9924
PER,Ashley,165,0.9986
ORG,Miami,165,0.6264
LOC,Chicago,165,0.7266
PER,Charles Allen,165,0.9998
ORG,Miami,165,0.7139
LOC,Chicago,165,0.7458
PER,Carl Clark,165,0.9998
ORG,New England,165,0.682
LOC,Chicago,165,0.7851
PER,Isaac Gardner,165,0.9999
ORG,Miami,165,0.6409
LOC,Chicago,165,0.6209
PER,Ollie Hubbard,165,0.9997
ORG,Miami,165,0.8616
ORG,La Rams,165,0.9941
PER,Jim Nunnelly,165,0.9997
ORG,Miami,165,0.9687
ORG,La Rams,165,0.9956
ORG,Monday,165,0.3807
MISC,Niters New Year'S Eve Party,165,0.7877
PER,Celeste West,165,0.9995
MISC,Happy New Year,165,0.709
MISC,Midnight Train To Georgia,165,0.9753
MISC,Bus Stop,165,0.9578
MISC,Have You Seen Her,165,0.7157
ORG,Kcdj,165,0.8612
PER,Nate Littlejohn,165,0.9998
MISC,Auld Lang Syne,165,0.9792
MISC,Friends,165,0.9642
PER,Dionne Warwick,165,0.9995
PER,Stevie Wonder,165,0.9992
PER,Elton John,165,0.9988
LOC,K. C,168,0.7639
ORG,Monday Nite,168,0.8734
LOC,St. Louis,168,0.9417
ORG,Monday Nite,168,0.8751
LOC,St. Louis,168,0.9859
MISC,Governors Cup,168,0.9971
ORG,Kansas City Chiefs,168,0.9989
ORG,Louis Cardinals,168,0.99
LOC,Kansas City,168,0.9964
MISC,Co- Coon,168,0.8949
ORG,Chiefs,168,0.8773
MISC,Cardinals Game,168,0.9677
MISC,Mon- Day Nite,168,0.641
LOC,Ramada Inn South- East,168,0.6552
LOC,I-435,168,0.8156
LOC,87Th St,168,0.5667
LOC,St. Louis,168,0.8798
ORG,Monday Nite,168,0.9232
LOC,Kansas City,168,0.9652
ORG,Monday Nite,168,0.9287
PER,Charles Allen Dds,168,0.9813
PER,C. Artis Ashley,168,0.9992
PER,Paul Booker,168,0.9999
PER,Tom Brown,168,0.9998
PER,James T. Nunnelly,168,0.9993
PER,Jerry Price,168,0.9998
PER,Ed West,168,0.9998
MISC,Mon- Day Nite,168,0.7434
LOC,Louis,168,0.8402
MISC,Governors Cup Weekend,168,0.9945
MISC,Super Bowl Party,168,0.9853
MISC,New Year,168,0.9792
MISC,S Eve,168,0.9777
MISC,Iles,168,0.4383
ORG,Home,168,0.6164
ORG,Kansas City Call Sports,168,0.9967
ORG,Monday Nite,169,0.5715
MISC,Football,169,0.3621
ORG,Ers,169,0.5424
MISC,Interscholastic League,169,0.9916
PER,Jim Nunnelly,169,0.9989
ORG,Lincoln Academy,169,0.9976
ORG,Northeast,169,0.9942
MISC,Interscholastic League,169,0.9874
PER,Price,169,0.9996
ORG,Northeast,169,0.9946
LOC,Kansas City,169,0.9919
ORG,Lincoln Academy,169,0.8324
ORG,Lincoln Academy,169,0.9978
ORG,Northeast,169,0.9951
ORG,Northeast,169,0.9933
ORG,Lincoln Academy,169,0.9976
PER,Charles Harris,169,0.9998
ORG,Northeast,169,0.9944
ORG,Lincoln,169,0.995
ORG,Northeast,169,0.9938
ORG,Lincoln Academy,169,0.9976
MISC,League,169,0.9704
ORG,Lafayette,169,0.9896
LOC,Joseph,169,0.9858
ORG,New York Times,169,0.998
ORG,Usa Today,169,0.9982
ORG,District,169,0.7535
PER,Sam Cofield,169,0.9987
MISC,League,169,0.8778
PER,Cofield,169,0.9976
PER,Cofield,169,0.9961
ORG,Monday Night,169,0.6386
ORG,Ers,169,0.6493
ORG,Lincoln Academy,169,0.9976
ORG,Monday Nite Footballers,170,0.9272
PER,Jim Nunnelly,170,0.9992
MISC,College Football Super Bowl,170,0.997
ORG,Ncaa Postseason Committee,170,0.9933
ORG,Miami,170,0.9812
ORG,Penn State,170,0.9707
MISC,Fiesta Bowl,170,0.9958
ORG,Monday Nite Football,170,0.8785
PER,Ed West,170,0.9996
PER,Carl Clark,170,0.9997
PER,Ollie Hubbard,170,0.9994
ORG,Oklahoma,170,0.877
ORG,Miami,170,0.9355
MISC,Fiesta Bowl,170,0.996
MISC,Nfl,170,0.9449
MISC,Super Bowl,170,0.9976
PER,Ike Gardner,170,0.9991
ORG,Ncaa,170,0.9944
ORG,Monday,171,0.5457
PER,Jim Nunnelly,171,0.9981
PER,Buck Buchanan,171,0.9938
PER,Buck Buchanan,171,0.9985
ORG,Legislature,171,0.9974
ORG,Jackson County Sports Authority,171,0.9992
PER,Buck,171,0.9923
ORG,Chief'S,171,0.7636
ORG,Day,171,0.5719
PER,Buck,171,0.987
ORG,Kansas City Sports,171,0.997
ORG,Kansas City Chiefs,171,0.9956
LOC,Jackson County,171,0.7757
ORG,Chiefs,171,0.6131
PER,Buck,171,0.9927
ORG,Chief,171,0.9586
ORG,Nfl Alumni,171,0.9934
LOC,Louis,171,0.9853
ORG,Grambling,171,0.9922
PER,Eddie Robinson,171,0.9978
PER,Buck,171,0.9851
ORG,Miller Lite,171,0.8982
ORG,All Pro Advertising,171,0.987
ORG,Miller Brewery,171,0.8636
PER,Buck,171,0.9826
PER,Buck,171,0.9892
ORG,Black Chamber,171,0.9985
ORG,Jackson County Legislature,171,0.9979
PER,Buck,171,0.9923
ORG,Sports Authority,171,0.9992
PER,Ash,171,0.9905
ORG,Monday Nite,172,0.5498
ORG,Ers,172,0.672
PER,Jim Nunnelly,172,0.9994
ORG,Nfl,172,0.7067
PER,Ike Gardner,172,0.9998
PER,Ike Gardner,172,0.9998
PER,Ed West,172,0.9997
PER,Paul Booker,172,0.9998
PER,God,172,0.9971
ORG,Monday,172,0.5084
MISC,Iter,172,0.4694
PER,Ollie Hubbard,172,0.9996
PER,Charles Allen,172,0.9998
PER,C. Ashley,172,0.9986
PER,Carl Clarke,172,0.9998
ORG,Monday Nite Footballers,173,0.8466
MISC,Super Bowl,173,0.996
ORG,Monday Nite Footballers,173,0.8633
MISC,Super Bowl,173,0.9969
ORG,Washington Redskins,173,0.9979
MISC,Nfc,173,0.9623
ORG,Buffalo Bills,173,0.998
MISC,Afc,173,0.9781
LOC,Minneapolis Metrodome,173,0.9958
PER,Charles Allen,173,0.9997
ORG,Washington,173,0.8244
PER,Paul Booker,173,0.9997
ORG,Washington,173,0.8918
PER,Tom Brown,173,0.9995
ORG,Washington,173,0.8393
ORG,Redskins,173,0.998
PER,Carl Clark,173,0.9997
ORG,Buffalo,173,0.9762
ORG,Bills,173,0.9955
PER,Lloyd Greenfield,173,0.9995
ORG,Buffalo,173,0.9767
ORG,Bills,173,0.9974
PER,Ike Gardner,173,0.9996
ORG,Washington,173,0.6332
ORG,Redskins,173,0.9959
PER,Ollie Hubbard,173,0.9996
ORG,Washington,173,0.6651
ORG,Redskins,173,0.8151
PER,Jim Nunnelly,173,0.9997
ORG,Buffalo,173,0.9205
PER,Thurman Thomas,173,0.9997
PER,Harry Sypert,173,0.9995
ORG,Washington,173,0.6937
MISC,Battle Of The Bottoms,174,0.8611
PER,Jim Nunnely,174,0.9996
ORG,Dallas,174,0.9955
ORG,Chiefs,174,0.9987
ORG,Chicago,174,0.9497
ORG,Cleveland,174,0.8621
ORG,Monday Niters Football,174,0.985
PER,James Nunnelly,174,0.9996
ORG,Chiefs,174,0.9995
LOC,Arrowhead,174,0.9908
ORG,Dal- Las Cowboys,174,0.9858
ORG,Chicago,174,0.871
ORG,Cleveland,174,0.9314
PER,Ike Gardner,174,0.9995
ORG,K.C. Chiefs,175,0.9863
ORG,Seattle Seahawks,175,0.9958
LOC,Arrowhead,175,0.9946
ORG,Nbc/Wdaf-Tv,175,0.8238
ORG,Chiefs,175,0.9975
ORG,Chiefs,175,0.9977
PER,Charles,175,0.9998
PER,Barbara Wilson,175,0.9998
PER,Rich,175,0.9998
PER,Juanita Kincaid,175,0.9996
PER,Ellison,175,0.9998
PER,Erma Westbrook,175,0.9996
PER,Teenie Stowers,175,0.9997
PER,Melvin Johnson,175,0.9998
PER,David Wyatt,175,0.9997
PER,Wills Sykes,175,0.9997
PER,Paulene Byrd,175,0.9998
PER,Vivian Groves,175,0.9997
PER,George Nunley,175,0.9996
PER,Richard Tate,175,0.9998
ORG,Chiefs,175,0.9974
ORG,Chiefs,175,0.9979
PER,Charles,175,0.9998
PER,Barbara Wilson,175,0.9998
PER,Rich,175,0.9998
PER,Juanita Kincaid,175,0.9995
PER,Ellison,175,0.9998
PER,Erma Westbrook,175,0.9997
PER,Teenie Stowers,175,0.9996
PER,Melvin Johnson,175,0.9998
PER,David Wyatt,175,0.9997
PER,Wills Sykes,175,0.9996
PER,Paulene Byrd,175,0.9998
PER,Vivian Groves,175,0.9997
PER,George Nunley,175,0.9996
PER,Richard Tate,175,0.9998
LOC,Allen Chapel,175,0.7395
ORG,Second Baptist Churches,175,0.7042
LOC,Charlotte,175,0.7807
LOC,Stephen Baptist Church,175,0.7299
LOC,Harrison,175,0.7254
ORG,Chauffeurs And Maids Club,175,0.9635
LOC,Vine,175,0.7922
PER,Eula,175,0.999
PER,Lincoln Taylor,175,0.9992
LOC,Allen Chapel,175,0.8037
ORG,M.E,175,0.8728
ORG,Second Baptist Churches,175,0.5995
LOC,Charlotte,175,0.8135
LOC,St. Stephen Baptist Church,175,0.7852
LOC,Harrison,175,0.7862
ORG,Chauffeurs And Maids Club,175,0.9452
LOC,Vine,175,0.8161
PER,Eula,175,0.9987
PER,Lincoln Taylor,175,0.9989
LOC,Jackson,175,0.5
ORG,County,175,0.3441
MISC,Community Backed Anti-Drug Tax Program,175,0.9724
LOC,Jackson County,175,0.9244
PER,Bill Session,175,0.9998
PER,Stacey Daniels,175,0.9998
ORG,Kauffman Foundation,175,0.9992
PER,Bill Clark,175,0.9998
ORG,Urban League,175,0.9952
PER,Jonathan Kemper,175,0.9998
ORG,Commerce Bank,175,0.9979
PER,Garrison,175,0.9998
ORG,Umkc,175,0.9991
PER,Mary Ellen Miller,175,0.9996
ORG,Federation Of Flight Attendants,175,0.9978
PER,Ron Wade,175,0.9998
ORG,Arthur Andersen,175,0.999
PER,John Mck,175,0.9998
PER,Ed West,175,0.9997
PER,Charles Allen,175,0.9998
PER,Carl Clark,175,0.9998
PER,Lee Gardner,175,0.9998
PER,Jim Nunneily,175,0.9997
PER,Tom Brown,175,0.9997
PER,Ollie Hubbard,175,0.9998
PER,Lloyd Greenfield,175,0.9996
PER,Paul Booker,175,0.9997
PER,Harry Sypert,175,0.9997
PER,Carolyn Booker,175,0.9992
ORG,Call,175,0.7161
PER,Jerry Lockett,175,0.9991
MISC,Monday Nite,178,0.6631
PER,Jim Nunnelly,178,0.9995
ORG,Monday Nite Football,178,0.6863
ORG,Chiefs,178,0.9996
ORG,Houston Oilers,178,0.9995
LOC,Arrowhead,178,0.9899
MISC,Night,178,0.7723
ORG,San Francisco 49'Ers,178,0.999
ORG,New York Giants,178,0.9972
PER,Ed West,178,0.9992
ORG,Chiefs,178,0.9996
ORG,Houston Oilers,178,0.9995
ORG,Houston,178,0.9849
PER,Warren,178,0.9848
ORG,Houston,178,0.9849
MISC,Sheridan Black College Poll,178,0.9637
MISC,Nfl Super Xxiv Bowl,179,0.9839
LOC,Louisiana Superdome,179,0.9932
LOC,New Orleans,179,0.9985
ORG,Monday Nite Footballers,179,0.9558
PER,James Nunnelly,179,0.9998
ORG,Monday Nite Footballers,179,0.9749
MISC,Super Bowl,179,0.998
LOC,New Orleans,179,0.9982
ORG,San Francisco 49,179,0.9993
ORG,Ers,179,0.9989
ORG,Denver Broncos,179,0.9989
ORG,Monday Night Footballers,179,0.9286
ORG,Monday Night Footballers,179,0.964
MISC,Super Bowl,179,0.9982
LOC,New Orleans,179,0.998
ORG,San Francisco 49'Ers,179,0.9992
MISC,Nfc,179,0.9414
